Brand Name,Price,Rating,Rating Count,Review Count,Ranking,URL
Okos,1800.0,,,,139,https://www.amazon.in/Okos-Fingerprint-Drawer-Cabinet-Emergency/dp/B09QL4WD6Y/ref=sr_1_163?dib=eyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490&dib_tag=se&keywords=smart+lock&qid=1725275259&sr=8-163
Ozone,18218.0,3.6,4.0,4.0,140,https://www.amazon.in/Ozone-OZ-FDL-11-R-Life-Bronze-Google-Assistant-Enabled/dp/B09SWZXZYC/ref=sr_1_164?dib=eyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490&dib_tag=se&keywords=smart+lock&qid=1725275259&sr=8-164
QUBO,8990.0,4.4,1302.0,1302.0,141,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTgwOTYxNDUyMjY3NzM5OjE3MjUyNzUyNTk6c3BfbXRmOjMwMDI1MzY4OTI4ODIzMjo6MDo6&url=%2FQUBO-Essential-Unlocking-Fingerprint-Mechanical%2Fdp%2FB0BDFMGZVD%2Fref%3Dsr_1_165_sspa%3Fdib%3DeyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725275259%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Atomberg,15999.0,4.3,120.0,120.0,142,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTgwOTYxNDUyMjY3NzM5OjE3MjUyNzUyNTk6c3BfbXRmOjIwMTY2NTAxMjQ3OTk4OjowOjo&url=%2FUnlocking-Fingerprint-Bluetooth-Mechanical-Stainless%2Fdp%2FB0C2CTWLHZ%2Fref%3Dsr_1_166_sspa%3Fdib%3DeyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725275259%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Godrej,11840.0,4.5,224.0,224.0,143,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTgwOTYxNDUyMjY3NzM5OjE3MjUyNzUyNTk6c3BfbXRmOjMwMDE2MDA2NTU5MDgzMjo6MDo6&url=%2FGodrej-Solutions-Plus-biometric-Mechanical%2Fdp%2FB0BRD1XKVK%2Fref%3Dsr_1_167_sspa%3Fdib%3DeyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725275259%26sr%3D8-167-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Golens,7375.0,4.2,40.0,40.0,144,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTgwOTYxNDUyMjY3NzM5OjE3MjUyNzUyNTk6c3BfbXRmOjMwMDI5MjAwNDU5MTczMjo6MDo6&url=%2FGolens-X3-Unlocking-Fingerprint-Mechanical%2Fdp%2FB0CCRX8CDY%2Fref%3Dsr_1_168_sspa%3Fdib%3DeyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725275259%26sr%3D8-168-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Okos,8500.0,,,,145,https://www.amazon.in/Okos-Smart-Biometric-Fingerprint-Password/dp/B0B82TCFSB/ref=sr_1_169?dib=eyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490&dib_tag=se&keywords=smart+lock&qid=1725275259&sr=8-169
Golens,26399.0,4.3,44.0,44.0,146,https://www.amazon.in/Golens-X13-Recognition-Fingerprint-Rechargeable/dp/B0BSNXGGYF/ref=sr_1_170?dib=eyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490&dib_tag=se&keywords=smart+lock&qid=1725275259&sr=8-170
Smart,6999.0,,,,147,https://www.amazon.in/Affordable-Fingerprint-Included-Warranty-Installation/dp/B0D5B9NXNB/ref=sr_1_171?dib=eyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490&dib_tag=se&keywords=smart+lock&qid=1725275259&sr=8-171
Lockly,45996.0,4.3,22.0,22.0,148,https://www.amazon.in/Lockly-Secure-Keyless-Biometric-Fingerprint/dp/B0B6VPGLT5/ref=sr_1_172?dib=eyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490&dib_tag=se&keywords=smart+lock&qid=1725275259&sr=8-172
QUBO,20980.0,5.0,1.0,1.0,149,https://www.amazon.in/Anywhere-Unlocking-Fingerprint-Bluetooth-Mechanical/dp/B0CH1BP51Q/ref=sr_1_173?dib=eyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490&dib_tag=se&keywords=smart+lock&qid=1725275259&sr=8-173
idoor,11900.0,5.0,1.0,1.0,150,https://www.amazon.in/Fingerprint-Compatible-Smartlife-Application-Password/dp/B0DCNYLR85/ref=sr_1_174?dib=eyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490&dib_tag=se&keywords=smart+lock&qid=1725275259&sr=8-174
RFID,8000.0,,,,151,https://www.amazon.in/Bluetooth-Enabled-Advanced-Encrypted-Communication/dp/B0BJKDY52P/ref=sr_1_175?dib=eyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490&dib_tag=se&keywords=smart+lock&qid=1725275259&sr=8-175
DELTA,,,,,152,https://www.amazon.in/DELTA-Unlocking-intercom-Fingerprint-warranty/dp/B0D9849N2V/ref=sr_1_176?dib=eyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490&dib_tag=se&keywords=smart+lock&qid=1725275259&sr=8-176
Bush,9900.0,5.0,2.0,2.0,153,https://www.amazon.in/Bush-Infinity-Fingerprint-Security-Cupboards/dp/B0CXXPM7J2/ref=sr_1_177?dib=eyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490&dib_tag=se&keywords=smart+lock&qid=1725275259&sr=8-177
Golens,18490.0,,,,154,https://www.amazon.in/Golens-X48-Fingerprint-Mechanical-Technology/dp/B0DB1XCZ21/ref=sr_1_178?dib=eyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490&dib_tag=se&keywords=smart+lock&qid=1725275259&sr=8-178
Jenix,,,,,155,https://www.amazon.in/Biometric-Fingerprint-Electric-Wardrobe-Furniture/dp/B09X24RRNC/ref=sr_1_179?dib=eyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490&dib_tag=se&keywords=smart+lock&qid=1725275259&sr=8-179
HomeMate,14999.0,,,,156,https://www.amazon.in/HomeMate-Fingerprint-Mechanical-Strength-Toughened/dp/B0CV16VTRW/ref=sr_1_180?dib=eyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490&dib_tag=se&keywords=smart+lock&qid=1725275259&sr=8-180
Yale,41990.0,5.0,2.0,2.0,157,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTgwOTYxNDUyMjY3NzM5OjE3MjUyNzUyNTk6c3BfYnRmOjMwMDE1ODMxNDg5OTgzMjo6MDo6&url=%2FYale-YDM-4109-Mechanical-Gold%2Fdp%2FB089NK2W8N%2Fref%3Dsr_1_181_sspa%3Fdib%3DeyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725275259%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Godrej,10328.0,4.3,91.0,91.0,158,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTgwOTYxNDUyMjY3NzM5OjE3MjUyNzUyNTk6c3BfYnRmOjMwMDIzNjU2MzMxODkzMjo6MDo6&url=%2FGodrej-Advantis-Rimtronic-RF-Lock%2Fdp%2FB083SDTB3J%2Fref%3Dsr_1_182_sspa%3Fdib%3DeyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725275259%26sr%3D8-182-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Atomberg,10498.0,4.2,7.0,7.0,159,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTgwOTYxNDUyMjY3NzM5OjE3MjUyNzUyNTk6c3BfYnRmOjMwMDIzODUyNDI1MTAzMjo6MDo6&url=%2FAtomberg-Azhero-Unlocking-Fingerprint-Stainless%2Fdp%2FB0D87P37TY%2Fref%3Dsr_1_183_sspa%3Fdib%3DeyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725275259%26sr%3D8-183-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Golens,24374.0,4.3,44.0,44.0,160,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTgwOTYxNDUyMjY3NzM5OjE3MjUyNzUyNTk6c3BfYnRmOjMwMDI5MjAwNDU4OTgzMjo6MDo6&url=%2FGolens-X10-Recognition-Fingerprint-Installation%2Fdp%2FB0CBNP6NSH%2Fref%3Dsr_1_184_sspa%3Fdib%3DeyJ2IjoiMSJ9.c8oTB9Peq73Wv9cGxsBrt96zADz4Z3uwsCN73oNgH8bsr7TEEmUZqVLo-PXxle74zHqlddfS-LGNgOUSMzPvIHjEWDZaddWNDHaKLbvaPb7FsxmfqQjEDEP5aYHUlLXkqPRuiDU3w-dDlvmsuwm3-JYn4yZZmYksqrwf6DOxRxCyKEEXLGspvhTHqleEVcaL5mk8i3xsVeHSJ4F1U_ce5VQm8DoZIeHNt59lemzwt0fquWXo0g7Mohu5R4_3CbopOQnuk7-PWj0SrzkurbkMsx91NakiBJQyYQ9pi6wBdOs.wI9CBQIZ4R79-GtCqT7bXwLK4Y-UDqKKABwwkKa4490%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725275259%26sr%3D8-184-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Speedy,4799.0,4.7,15.0,15.0,241,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODEzMDg1Mjc3OTE3MDU2OjE3MjUyNzUyNjU6c3BfYXRmX25leHQ6MzAwMzA1Mjk2MDYwODMyOjowOjo&url=%2FInternal-Unlocking-Fingerprint-Emergency-Installation%2Fdp%2FB0DDCK2FPM%2Fref%3Dsr_1_193_sspa%3Fdib%3DeyJ2IjoiMSJ9.yZQr_GddfPombxoEW1SZ0NebjhFzz01hHwLqbUeZopvxOrM5HdraSptz0C0Ox7S98m72iiKSNHX6VOqaOvu6qBwxypi_HMvE9ENVp-oiEAZGIzvvtXTnkAoGyiMrNQqnVTZCCu991j1J3LPqIsw3nrIwWWPW7gnucnk0kmIK8-PD3p_YHnoF6wXKZ4TXWtHpO3Tk6jc8lXtsjCX-j9B6OOQtJZXydGbS4qzzyxF1HidFhb5RMFP3kZ95eYA9Y1tjEfJ8T3PFdMqKBfajetETAwAZKgjv2eLj2cNfZ-PG0bY.pD7Hbf5aM6Q_xHMGM22_5_u7F0-4zi_JTDpRvsE1g1Y%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725275264%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
GOLENS,5874.0,3.9,69.0,69.0,242,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODEzMDg1Mjc3OTE3MDU2OjE3MjUyNzUyNjU6c3BfYXRmX25leHQ6MzAwMjkyMDA0NTkxMzMyOjowOjo&url=%2FDigital-Fingerprint-PIN-OTP-RFID-Card-Suitable-Batteries-Included%2Fdp%2FB0BXX3XYN9%2Fref%3Dsr_1_194_sspa%3Fdib%3DeyJ2IjoiMSJ9.yZQr_GddfPombxoEW1SZ0NebjhFzz01hHwLqbUeZopvxOrM5HdraSptz0C0Ox7S98m72iiKSNHX6VOqaOvu6qBwxypi_HMvE9ENVp-oiEAZGIzvvtXTnkAoGyiMrNQqnVTZCCu991j1J3LPqIsw3nrIwWWPW7gnucnk0kmIK8-PD3p_YHnoF6wXKZ4TXWtHpO3Tk6jc8lXtsjCX-j9B6OOQtJZXydGbS4qzzyxF1HidFhb5RMFP3kZ95eYA9Y1tjEfJ8T3PFdMqKBfajetETAwAZKgjv2eLj2cNfZ-PG0bY.pD7Hbf5aM6Q_xHMGM22_5_u7F0-4zi_JTDpRvsE1g1Y%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725275264%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
UNIY®,5199.0,4.5,68.0,68.0,243,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODEzMDg1Mjc3OTE3MDU2OjE3MjUyNzUyNjU6c3BfYXRmX25leHQ6MzAwMjc4NDk4NDU2MTMyOjowOjo&url=%2FUY720-Bluetooth-Complete-Management-Fingerprint-PIN-OTP-RFID-Card%2Fdp%2FB0DBCW1PS4%2Fref%3Dsr_1_195_sspa%3Fdib%3DeyJ2IjoiMSJ9.yZQr_GddfPombxoEW1SZ0NebjhFzz01hHwLqbUeZopvxOrM5HdraSptz0C0Ox7S98m72iiKSNHX6VOqaOvu6qBwxypi_HMvE9ENVp-oiEAZGIzvvtXTnkAoGyiMrNQqnVTZCCu991j1J3LPqIsw3nrIwWWPW7gnucnk0kmIK8-PD3p_YHnoF6wXKZ4TXWtHpO3Tk6jc8lXtsjCX-j9B6OOQtJZXydGbS4qzzyxF1HidFhb5RMFP3kZ95eYA9Y1tjEfJ8T3PFdMqKBfajetETAwAZKgjv2eLj2cNfZ-PG0bY.pD7Hbf5aM6Q_xHMGM22_5_u7F0-4zi_JTDpRvsE1g1Y%26dib_tag%3Dse%26keywords%3Dsmart%2Block%26qid%3D1725275264%26sr%3D8-195-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
